Store_ID,Store_Name,License_Number,Address,Store_Type_ID,Zip_Code,Latitude,Longitude
14940,SHARKS FISH AND CHICKEN,1888984,6237 S HALSTED ST,1,60621,41.78033109,-87.64465439
14941,FAMILY DOLLAR #6083,1472867,4425 S COTTAGE GROVE AVE,2,60653,41.81422707,-87.60652337
14942,BARBA YIANNI TAVERNA,2196055,4761 N LINCOLN AVE,1,60625,41.96825393,-87.68817247
14943,SAYA'S SOUL FOOD RESTAURANT,2294173,1713 E 79TH ST,1,60649,41.75141674,-87.58236673
14944,WENDY'S OLD FASHIONED HAMBURGERS,6781,6 S CLARK ST,1,60603,41.88181246,-87.63102088
14945,THE EDGE,14422,2720 N CLARK ST,1,60614,41.93184647,-87.64473274
14946,Popeyes,1042792,5050 S CICERO AVE,1,60638,41.80064255,-87.74311347
14947,HIPPITY HOP TINY TOT'S INC.,2215873,11223 S HALSTED ST,14,60628,41.68982826,-87.64215244
14948,SUSHI THAI III,2203120,6230 N BROADWAY,1,60660,41.99546098,-87.66057971
14949,LOS TRES AMIGO'S RESTAURANT,2093205,10401 S MUSKEGON AVE,1,60617,41.7063238,-87.55483677
14950,7 ELEVEN #34724A,2179919,128 N LA SALLE ST,2,60602,41.88397047,-87.63257344
14951,DALIA'S BUSY BEE ACADEMY,2196778,10656-10658 S GREEN BAY AVE,6,60617,41.70109283,-87.54148172
14952,WINDY CITY PATTY WAGON,2262855,2300 S THROOP ST,12,60608,41.85045102,-87.65879786
14953,GROVE LIQUORS,36990,6656 S COTTAGE GROVE AVE,2,60637,41.77328619,-87.6059191
14954,POLISH HIGHLANDERS ALLIANCE,34078,4800-4808 S ARCHER AVE,1,60632,41.80629421,-87.71719212
14955,VILLAGE HOUSE,2290144,9510 S CONSTANCE AVE,7,60617,41.72205802,-87.57913872
14956,ALCATRACES,1937529,4869-4873 S ARCHER AVE,1,60632,41.804762,-87.71921534
14957,BABA'S FAMOUS STEAK & LEMONADE,1677267,2101 E 71st ST,1,60649,41.76599,-87.57378734
14958,LA QUEBRADA #5,2308923,3816-3818 W 63RD ST,1,60629,41.77883224,-87.71858977
14959,COMMERCIAL GROCERY,56894,3004 E 100TH ST,2,60617,41.71349784,-87.55073311
14960,AMERICAN DOLLAR PLUS FOOD MART,2313918,5501 S HALSTED ST,2,60621,41.79387391,-87.64500161
14961,TONIC ROOM,1274167,2447 N HALSTED ST,1,60614,41.92675006,-87.64865954
14962,CHALK PRESCHOOL,1698785,2840 N LINCOLN AVE,7,60657,41.93339147,-87.66008188
14963,FARAFINA'S,2263312,8725 S COMMERCIAL AVE,1,60617,41.73661152,-87.55126653
14964,A TAVOLA,45044,2148 W CHICAGO AVE,1,60622,41.89594582,-87.68145004
14965,LA PEQUENA GROCERY,1943298,3624 W PALMER ST,2,60647,41.92104181,-87.71788845
14966,BECKETT'S PUB,1970002,3210 N LINCOLN AVE,1,60657,41.93997828,-87.66903602
14967,JANETS COMMUNITY DAYCARE,2220963,8947 S WESTERN AVE,6,60643,41.73048782,-87.68221202
14968,EURO CAFE',1488838,3435 N HARLEM AVE,1,60634,41.94268079,-87.80676794
14969,VICTORY CENTRE OF SOUTH CHICAGO SLF,1968546,3251 E 92ND ST,47,60617,41.72821355,-87.54469279
14970,SOUTH SIDE FUEL CTR/DUNKIN DOUGHNUTS,66827,970 W PERSHING RD,75,60609,41.82350359,-87.65066638
14971,LOTS OF LOVE PRE-SCHOOL ACADEMY,2215867,1139 W 79TH ST,7,60620,41.75039946,-87.65283593
14972,PORETTA'S RESTAURANT,43956,3656 N CENTRAL AVE,1,60634,41.94759578,-87.76696294
14973,"HIGHER LEARNING DAYCARE & EDUCATION CENTER, INCORPORATED",79921,2524-2530 E 73RD ST,6,60649,41.76285893,-87.56324918
14974,PAZZO'S EXPRESS,2232472,77 W JACKSON BLVD,1,60604,41.878041,-87.63049345
14975,JR'S PIZZA,2326946,3107 W 71ST ST,1,60629,41.7642999,-87.7006989
14976,WALMART NEIGHBORHOOD MARKET,2164075,1424 W 47TH ST,2,60609,41.80876388,-87.66126138
14977,Edible Arrangements of South Chicago,1943557,2031 E 95TH ST,1,60617,41.72237416,-87.57411884
14978,THE TASTY BEEF AND MORE,2232784,7352 S HALSTED ST,1,60621,41.76000277,-87.6444275
14979,MARISCOS LUIS #2,2284218,3124 W 25TH ST,1,60623,41.84646241,-87.70371914
14980,JJ FISH & GROCERY,2341091,2759 W 71ST ST,41,60629,41.76443109,-87.69296412
14981,KFC,2293813,10556 S INDIANAPOLIS AVE,1,60617,41.70312196,-87.52512485
14982,CARIBOU COFFEE  #1251,1770896,222 S RIVERSIDE PLZ,1,60606,41.87858156,-87.63857867
14983,CHABLAY'S EXPRESS & CATERING,2314797,6558 S WESTERN AVE,1,60636,41.77387125,-87.68364378
14984,YOKOZUNA,2189285,1131 W BRYN MAWR AVE,1,60660,41.98352604,-87.65931794
14985,"PEACHTREE NURSERY AND LEARNING CENTER, INC.",1800217,3811 W FULLERTON AVE,18,60647,41.92442678,-87.72233368
14986,MIDWAY ICE CREAM,52737,3958 W 58TH PL,1,60629,41.78695735,-87.72287004
14987,POPEYE'S CHICKEN & BISCUITS,1963422,8732 S STONY ISLAND AVE,1,60617,41.73591611,-87.58577278
14988,BOMBON CAKE DESIGN,2271372,5618 S PULASKI RD,5,60629,41.79073435,-87.72323768
14989,CANTINA #46,1933945,46 E SUPERIOR ST,1,60611,41.89581576,-87.62641646
14990,BOWL SQUARE,2004436,131 N CLINTON ST,1,60661,41.88418751,-87.64111967
14991,BUGSY'S,2309011,6301 S WESTERN AVE,1,60636,41.77912871,-87.68348988
14992,MAY FOOD MART,2327409,7550 S MAY ST,2,60620,41.7561627,-87.6528196
14993,RED ROBIN'S,2333475,328 N MICHIGAN AVE,1,60601,41.88745658,-87.6246991
14994,"TONO TACOS, INC",2202499,6102 W DIVERSEY AVE,1,60639,41.93121277,-87.77853674
14995,"COMMUNITY FOOD CENTER, INC.",2204015,5701 S SANGAMON ST,2,60621,41.79052423,-87.64855992
14996,DREAM CAFE & GRILLE,2354752,748 W 61ST ST,1,60621,41.78350298,-87.64438638
14997,FANNY MAY CANDIES,1927268,117 N WABASH AVE,1,60602,41.88366907,-87.62608541
14998,RAHMAT GROCERY & ZAHIBA HALAL MEAT,1980935,2158 W DEVON AVE,2,60659,41.99792361,-87.68495311
14999,NEW GENERATION CREATIVE LEARNING CENTER,2293794,1910 W 64TH ST,4,60636,41.7776589,-87.67193035
15000,WING HONG CHOP SUEY RESTAURANT,2313764,6220 S WESTERN AVE,1,60636,41.78039045,-87.68381819
15001,IT'S A GOOD FEELING,2309278,6236 S PULASKI RD,1,60629,41.7793768,-87.72292751
15002,7-ELEVEN,1742221,6440 W DIVERSEY AVE,2,60707,41.93107535,-87.78736662
15003,RUNA JAPANESE,2283811,2257 W NORTH AVE,1,60647,41.91024957,-87.68463449
15004,Gillespie,23321,9301 S State ST,3,60619,41.72529635,-87.62368165
15005,FIRST CHURCH OF LOVE AND FAITH,1379677,2147 W 79TH ST,1,60620,41.75006593,-87.67748987
15006,RED FISH & CHICKEN GRILL,2303968,1137 W 63RD ST,1,60621,41.77951326,-87.65351329
15007,SUBWAY,1947909,6450 S PULASKI RD,1,60629,41.77528656,-87.72281928
15008,PRET A MANGER,2068718,100 N LA SALLE ST,1,60602,41.88323718,-87.63255558
15009,LAS TABLAS ON LINCOLN,1717064,2942-2944 N LINCOLN AVE,1,60657,41.93523047,-87.66266192
15010,TILTED KILT PUB & EATERY,1904148,17 N WABASH AVE,1,60602,41.88248143,-87.62607683
15011,STARBUCKS COFFEE #13319,1843203,200 W MADISON ST,1,60606,41.88205499,-87.6338999
15012,WALMART NEIGHBORHOOD MARKET,2164076,1424 W 47TH ST,2,60609,41.80876388,-87.66126138
15013,Chicago's Pizza,1046054,3114 N LINCOLN AVE,1,60657,41.93819157,-87.66681156
15014,"CLARK CATERING, INC.",1224108,8218 S STONY ISLAND AVE,9,60617,41.74541896,-87.58598341
15015,PALERMO BAKERY,1193515,3317 N HARLEM AVE,5,60634,41.94033267,-87.80668213
15016,ESTRELLA NEGRA,1927076,2346 W FULLERTON AVE,1,60647,41.92501633,-87.6870333
15017,GROCERY ELENAS,2354451,6059 S KILDARE AVE,2,60629,41.78230922,-87.73004617
15018,KIDDIE KOTTAGE,2215506,1946 W 87TH ST,7,60620,41.73577102,-87.67222985
15019,PORRETTA'S BANQUETS,783,3718 N CENTRAL AVE,1,60634,41.94827472,-87.7669845
15020,DOLLAR STATION,2196152,2100 E 71ST ST,2,60649,41.76637351,-87.57379678
15021,VIA MEXICANA,2184369,4553 S ASHLAND AVE,1,60609,41.81068115,-87.66487963
15022,AL-WALI CONVENIENCE STORE,2196691,3417 W PETERSON AVE,2,60659,41.9902032,-87.71477467
15023,LEAFY GREENS,1970346,2468 N CLARK ST,1,60614,41.92723611,-87.64162904
15024,WALGREENS #226,18468,4005 W 26TH ST,2,60623,41.84414469,-87.72477825
15025,SERENDIPITY CHILDCARE,2216009,1300 W 99TH ST,6,60643,41.7141681,-87.65529116
15026,NORTH END CAFE,2064954,455 N CITYFRONT PLAZA DR,1,60611,41.89000134,-87.62143869
15027,CITGO,1193016,3820 S ARCHER AVE,2,60632,41.82411285,-87.68813504
15028,New Polonia Club,1742352,6101-6103 W BELMONT AVE,1,60634,41.93830438,-87.77876303
15029,BARISTA EXPRESS,2129927,5700 S CICERO AVE,1,60638,41.78932932,-87.74164564
15030,TAQUERIA EL HERRADERO,74033,6828 S PULASKI RD,1,60629,41.76869209,-87.72265419
15031,HOME RUN INN PIZZA EXPRESS IN,2152547,10900  S WESTERN AVE,1,60643,41.6953463,-87.68141536
15032,LA BAGUETTE BAKERY,47641,5859 S KEDZIE AVE,5,60629,41.7863412,-87.70320431
15033,PRIME TIME FOOD & LIQUORS 79,2240085,1650 E 79TH ST,2,60649,41.75161868,-87.5837251
15034,DUNKIN DONUTS,2013325,1234 N HALSTED AVE,1,60642,41.90450211,-87.64826687
15035,GOLDEN THAI,1847167,1509 W TAYLOR ST,1,60607,41.86918475,-87.66450967
15036,"HIGHER LEARNING DAYCARE & EDUCATION CENTER, INCORPORATED",2215660,2524-2530 E 73RD ST,6,60649,41.76285893,-87.56324918
15037,BARBA YIANNI GRECIAN TAVERNA,36340,4761 N LINCOLN AVE,1,60625,41.96825393,-87.68817247
15038,PEACHTREE EDUCATIONAL DAYCARE,2216189,2845 W 71ST ST,4,60629,41.76439832,-87.69481745
15039,S & G GRILL,1575253,3000 N LINCOLN AVE,1,60657,41.93612294,-87.66391411
15040,SMALL WORLD INN,2013453,3325 E 106TH ST,1,60617,41.70264921,-87.5427057
15041,COOKING FOOLS LLC,1355251,1916 W NORTH AVE,1,60622,41.91062281,-87.67576194
15042,BRIGHT SMILES DAYCARE'S INFANT SUITE,2313579,1702 E 87TH ST,18,60617,41.73706726,-87.58256893
15043,HANAS FINER FOOD AND LIQUOR,12217,1311 E 87TH ST,2,60619,41.73671244,-87.59245525
15044,SAVE-A-LOT  #852,1145759,7240 S STONY ISLAND AVE,2,60649,41.76302237,-87.58639016
15045,LA RABIDA CHILDREN'S HOSPITAL,11748,6500 S COAST GUARD DR,13,60649,41.77683309,-87.57571332
15046,"NICKY'S ON ARCHER, INC.",1883547,6142 S ARCHER AVE,1,60638,41.79435247,-87.77198774
15047,CHICAGO DINER LOGAN SQUARE,2177119,2333 N MILWAUKEE AVE,1,60647,41.92369526,-87.69840855
15048,JERK MODERN JAMAICAN GRILL,2233054,2300 S THROOP ST,12,60608,41.85045102,-87.65879786
15049,J & L FOOD MART,2037600,3036 E 87TH ST,2,60617,41.73750868,-87.54990543
15050,SOUTHWEST MONTESSORI PRE SCHOL,2215666,8620  -08624 S RACINE AVE,7,60620,41.73709647,-87.65352099
15051,REILLY'S DAUGHTER,1197304,5700 S CICERO AVE,1,60638,41.78932932,-87.74164564
15052,PIEROGI HEAVEN,2022158,169 N WELLS ST,1,60606,41.88507356,-87.63376476
15053,A+STORE,1932803,4443 N SHERIDAN RD,2,60640,41.9630081,-87.65461307
15054,SOUTH SHORE FOOD & LIQUORS,19477,2400 E 75TH ST,2,60649,41.7590983,-87.56631499
15055,GINA'S CHICKEN,37407,3415 E 106TH ST,1,60617,41.70264616,-87.54067794
15056,CHAN'S CHINESE KITCHEN,61245,1934 E 95TH ST,1,60617,41.72256484,-87.5764288
15057,VILLA ROSA PIZZA,2136944,5786 S ARCHER AVE,1,60638,41.79651795,-87.7579178
15058,DANIEL S.WENTWORTH (MAIN),3228661,1340 W 71st St (7100S),3,60636,41.76510322,-87.6582125
15059,FANTASTIC ICE  CREAM,2099471,5904 1/2 W 63RD ST,1,60638,41.7780129,-87.76930106
15060,NATIVE FOODS CAFE,2092912,1023 W BELMONT,1,60657,41.9397876,-87.65496629
15061,PINK KROKODILE CAFE,49702,6004 W BELMONT AVE,1,60634,41.93855424,-87.77648957
15062,JORDAN'S GYROS,2284385,2621 W 71ST ST,1,60629,41.76449196,-87.68911151
15063,FITZGERALD LIQUOR,2129057,8700 S YATES BLVD,2,60617,41.7372186,-87.56617609
15064,"DIM SUM HOUSE, INC",25179,2610 S WENTWORTH AVE,1,60616,41.845188,-87.63196653
15065,ANMOL PAN HOUSE,2203846,2504 W DEVON AVE,2,60659,41.99779323,-87.69255752
15066,MARTINI CLUB,76170,5737 W IRVING PARK RD,1,60634,41.95302031,-87.770968
15067,EL GALLO ORO,24692,2952 W 63RD ST,1,60629,41.77915886,-87.69795555
15068,MID-TOWN TENNIS CLUB,26233,2020 W FULLERTON AVE,1,60647,41.92512495,-87.67875125
15069,HALSTED STREET DELI,2229474,128 S FRANKLIN ST,1,60606,41.87993282,-87.63540258
15070,"JOE'S SEAFOOD, PRIME STEAK",87036,60 E GRAND AVE,1,60611,41.89181437,-87.62568526
15071,Buckingham,30111,9207 S Phillips (2421E),3,60617,41.72782129,-87.56439326
15072,JOE MUGGS,2008036,144 S CLARK ST,1,60603,41.87956873,-87.63097111
15073,Tierra Santa,2059662,4131 W MONTROSE AVE,2,60641,41.96080286,-87.73083735
15074,TAQUERIA CIELITO LINDO,2196668,6952 N CLARK ST,1,60626,42.00810592,-87.67390653
15075,Relay Store # 4162,1403725,5757 S CICERO AVE,2,60638,41.78783563,-87.74127656
15076,STAR SUBMARINE,1969513,7914 S EXCHANGE AVE,1,60617,41.75142348,-87.55303702
15077,GARDEN TERRACE,1167172,6328-30 W IRVING PARK RD,1,60634,41.95304196,-87.78530049
15078,"JACKSON PARK SUPPORTIVE LIVING FACILITY, LLC.",1820570,1440-1448 E 75TH ST,8,60619,41.75884822,-87.58918947
15079,BENNY'S GRILL CORP.,2042265,1236 W 18TH ST,1,60608,41.85803908,-87.65788508
15080,ENTRANCE ON STATE ST STARBUCKS,1648986,131 S DEARBORN ST,1,60603,41.87988544,-87.62921159
15081,Walgreens,1197743,2011 E 95TH ST,2,60617,41.72236398,-87.57489877
15082,CITY SUITES HOTEL,1887750,933 W BELMONT AVE,1,60657,41.93981892,-87.65281971
15083,HAROLD'S CHICKEN,2277702,2521 W 63RD ST,1,60629,41.77909968,-87.68705997
15084,RED PIG ASIAN KITCHEN,2202156,2932 N BROADWAY ST,1,60657,41.93587013,-87.6444056
15085,THE GRILLING CATERING AND DELIVERY COMPANY,2120233,302 E 75TH ST,9,60619,41.75846456,-87.61814333
15086,"Golden Hook Fish, Chicken, Steak",2069859,5215 W Chicago AVE BLDG E2,1,60651,41.8948147,-87.75630216
15087,KIDS WORLD DAY CARE,2196623,5910 W MONTROSE AVE,4,60634,41.96048825,-87.7750316
15088,THE LEARNING CIRCLE,2246698,4250 W 63RD ST,7,60629,41.77868468,-87.72968092
15089,LAVAZZA,1594216,111 W JACKSON BLVD,1,60604,41.87803443,-87.63117141
15090,FRESH GROCERIES,2354532,11250 S MICHIGAN AVE,2,60628,41.68927882,-87.62115619
15091,DEAR SUB,2043470,4749 W NORTH AVE,1,60639,41.90952245,-87.74560879
15092,UMAMI SUSHI,2196866,4626 N CUMBERLAND AVE,1,60656,41.96383702,-87.83683865
15093,EL CID TACOS #2,1948872,2645 N KEDZIE AVE,1,60647,41.92976286,-87.70722323
15094,DUNKIN DONUTS,1517455,4645 N WESTERN AVE,1,60625,41.96614835,-87.68868317
15095,FONTANO SUBS,2222314,332 S MICHIGAN AVE,1,60604,41.87748018,-87.62444659
15096,NORTH LAWNDALE COLLEGE  PREP,1878486,1615 S CHRISTIANA,3,60623,41.85853654,-87.70894972
15097,NATY'S PIZZA #2,38483,1757 W CHICAGO AVE,1,60622,41.89588463,-87.67203069
15098,LA FOGATA,2219945,6600 S KEDZIE AVE,1,60629,41.77345339,-87.70315683
15099,ALDI FOODS STORE #90B,13992,2828 N CENTRAL AVE,2,60634,41.93215768,-87.7664246
15100,TASTY PLACE,1844415,2306 S WENTWORTH AVE,1,60616,41.85074769,-87.63211536
15101,KEDZIE CONVENIENCE MART INC.,2314766,1303 S KEDZIE AVE,2,60623,41.8644351,-87.70546338
15102,DIRKSEN ANNEX,2487641,8300 W Addison ST,3,60634,41.94493473,-87.83401889
15103,J. ALEXANDER'S,1353712,1840 N CLYBOURN AVE,1,60614,41.91442371,-87.65462784
15104,DON'S HAMBURGERS,52887,1837 S WESTERN AVE,1,60608,41.85652167,-87.68560925
15105,MADO HEALTHCARE-DOUGLAS PARK,5211,1550 S ALBANY AVE,8,60623,41.85987046,-87.70311589
15106,GOLD COAST DOGS (T5 DEPARTURE),1884892,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
15107,EL HOGAR DEL NINO,2215743,1710-1718 S LOOMIS ST,6,60608,41.85842074,-87.66147971
15108,METROPOLITAN FAMILY SERVICES,2293658,5300 S Loomis (1400W),6,60609,41.79764784,-87.65996858
15109,CVS PHARMACY #2935,1423194,8712 S STONY ISLAND AVE,2,60617,41.73648161,-87.58578401
15110,KUSANYA INC,2294418,825 W 69TH ST,1,60621,41.7687117,-87.64557778
15111,JOHN O'S,1588,3465 S MORGAN ST,1,60608,41.83079178,-87.65082245
15112,7-ELEVEN,2065000,128 N LA SALLE ST,2,60602,41.88397047,-87.63257344
15113,naansense,2098531,171 N WELLS ST,1,60606,41.88513653,-87.6337665
15114,HECHO EN D.F. LA ESQUINITA DEL SABOR,2099034,3559 E 106TH ST,1,60617,41.70262957,-87.53655423
15115,ST.MICHAEL,20196,8231 S SOUTH SHORE DR,3,60617,41.74558757,-87.54777584
15116,SOUTH SIDE TACO,2308658,7832 S ASHLAND AVE,1,60620,41.75117948,-87.66360549
15117,KOVE LEARNING ACADEMY,2215845,3137 W 71ST ST,7,60629,41.76429028,-87.70182173
15118,COLUTAS PIZZA,71931,3239 N HARLEM AVE,1,60634,41.93916083,-87.80664111
15119,MARKELLOS BAKERY,1845354,3520 W LAWRENCE AVE,5,60625,41.9684761,-87.71678968
15120,STARBUCKS,2083697,233 S WACKER DR,1,60606,41.87856015,-87.63652387
15121,CORNER BAKERY CAFE,1649324,233 S WACKER DR,1,60606,41.87856015,-87.63652387
15122,JUNO,2185372,2638 N LINCOLN AVE,1,60614,41.92975946,-87.65501077
15123,PRIME TIME FOOD & LIQUORS 79,2240086,1650 E 79TH ST,2,60649,41.75161868,-87.5837251
15124,CHECKERS #6369,2327823,6705 S HALSTED ST,1,60621,41.77227131,-87.6444456
15125,FAMILY DEN,9576,8940-8942 S STONY ISLAND AVE,1,60617,41.73204914,-87.5856895
15126,EL TIO MARIO,2202486,6336 S PULASKI RD,1,60629,41.77750984,-87.72287892
15127,ISLA TROPICAL,2211455,2335 N CICERO AVE,32,60639,41.92349096,-87.74613234
15128,DOLLARSMART,1980639,3314 N CENTRAL AVE,2,60634,41.94088651,-87.76672761
15129,UNO SOCCER HIGH SCHOOL,3226641,5025 S ST LOUIS AVE,3,60632,41.80175621,-87.71098826
15130,GINO'S STEAKS TRUCK,2278242,2300 S THROOP ST,12,60608,41.85045102,-87.65879786
15131,WATERFRONT TERRACE INC,12600,7750 S SHORE DR,8,60649,41.75584938,-87.55238474
15132,RIBS UNLIMITED,2293041,1419 W 79TH ST,1,60620,41.75030523,-87.65940224
15133,ROSAS TAMALES,2349496,3811 W 63RD ST,1,60629,41.77861705,-87.71835406
15134,STARBUCKS,1843200,2577 N ELSTON AVE,1,60647,41.928488,-87.68223245
15135,COPERNICUS FOUNDATION,2203329,5214-5216 W LAWRENCE,1,60630,41.96800626,-87.75827623
15136,"HIGHER LEARNING DAYCARE & EDUCATION CENTER, INCORPORATED",79922,2524-2530 E 73RD ST,6,60649,41.76285893,-87.56324918
15137,HANNAH'S BRETZEL LLC,1593077,180 W WASHINGTON ST,1,60602,41.88331789,-87.63329669
15138,PIERRE'S BAKERY,2108013,1956 W CHICAGO AVE,1,60622,41.89602423,-87.67691073
15139,Mango Food Wine & Spirits,2185349,2354 W Hirsch,2,60622,41.90677803,-87.68689573
15140,"B' GABS GOODIES, LLC",2083467,6100 S BLACKSTONE AVE,1,60637,41.78409362,-87.59044512
15141,NEXT RESTAURANT/AVIARY,2043542,953-955 W FULTON MARKET,1,60607,41.88663283,-87.65193719
15142,ALEGRA RESTAURANT & BAR,1997582,5406-5408 W FULLERTON AVE,1,60639,41.92414989,-87.76136989
15143,ELEAVEN FOOD COMPANY,2232370,54 E ONTARIO ST,16,60611,41.89341477,-87.62600662
15144,FAMILY GROUNDS CAFE,1969706,3652 N LINCOLN AVE,1,60613,41.94833927,-87.6748747
15145,STARBUCKS,2271563,1530 E 53RD ST,1,60615,41.79966712,-87.58781452
15146,MOUNT CARMEL ACADEMY,2225030,720 W BELMONT AVE,3,60657,41.94011389,-87.64771537
15147,ST. JOSAPHAT,1878475,2245 N SOUTHPORT AVE,3,60614,41.92294129,-87.66309427
15148,MICHAEL JORDAN'S STEAKHOUSE,2098215,505 N MICHIGAN AVE,1,60611,41.89112059,-87.6239887
15149,TWO ITALIANS DELI & PIZZERIA,2246662,349 W OAK ST,1,60610,41.90038948,-87.63772434
15150,STARBUCKS COFFEE #2412,23132,1229 N CLYBOURN AVE,1,60610,41.90447254,-87.64033362
15151,SAM'S GROCERY,2220545,661 E 79TH ST,2,60619,41.75113273,-87.60771507
15152,ROTHSCHILD LIQUORS,21042,425 E 63RD ST,10,60637,41.78014826,-87.61455214
15153,XPORT FITNESS,1488753,210-230 W NORTH AVE,77,60610,41.91126962,-87.63516784
15154,K & K FOOD & LIQUUR,2202509,1130 W 51ST ST,2,60609,41.80157684,-87.65378847
15155,MARBLE,1887555,3281 W ARMITAGE AVE,1,60647,41.9172515,-87.71020613
15156,HALSTED STREET DELI,2278208,128 S FRANKLIN ST,1,60606,41.87993282,-87.63540258
15157,EDIBLE ARRANGEMENTS,1675835,1212 W TAYLOR ST,1,60607,41.86951758,-87.65725911
15158,TALAY,2202317,1222 W MADISON ST,1,60607,41.88170933,-87.65806722
15159,HYATT PLACE CHICAGO SOUTH,2232872,5225 S HARPER AVE,1,60615,41.80018633,-87.58891828
15160,"IVY'S BURGERS, HOT DOGS AND FRIES",2141172,5419 W DEVON AVE,1,60646,41.99721919,-87.76455465
15161,SOUTH SIDE YMCA PRE-SCHOOL,2215700,6330 S STONY ISLAND AVE,4,60637,41.77966308,-87.58659137
15162,LUVERSIA'S FAMILY RESTAURANT,2192608,522-524 E 79TH ST,1,60619,41.7512853,-87.61152388
15163,CAFE 57,2073642,1520 E 57TH ST,1,60637,41.79165569,-87.58797399
15164,PIED PIPER PARTIES & PLAYSCHOOL,1594780,2864 N LINCOLN AVE,1,60657,41.93388147,-87.6607731
15165,SUNDRY SHOP,2293938,200 W JACKSON BLVD,2,60606,41.8782277,-87.63380479
15166,43RD ST FOOD AND MORE,2221586,246 W 43RD ST,2,60609,41.81650435,-87.63300766
15167,51ST QUICK MART & CELLULAR,2256636,51 E 51st ST,2,60615,41.80186863,-87.62391427
15168,MATHER'S MORE THAN A CAFE,1800583,33 E 83RD ST,1,60619,41.74356768,-87.62295537
15169,CHEN'S,42657,3506 N CLARK ST,1,60657,41.94574252,-87.65551181
15170,WALMART,2153547,2844 N BROADWAY,2,60657,41.93403617,-87.64455373
15171,THE LITTLE FOLKS DAYCARE,2220993,2527 E 73RD ST,7,60649,41.7627117,-87.56301833
15172,STOP AND SHOP,1937733,333 W NORTH AVE,2,60610,41.91101315,-87.63801771
15173,"BIG BABA'S STEAK & LEMONADE, INC.",2299021,328 E PERSHING RD,1,60653,41.8239295,-87.61799692
15174,THE SALVATION ARMY,1069573,1515 W MONROE ST,25,60607,41.88008567,-87.66505442
15175,GENOVA PIZZA,2202488,3107 W 71ST ST,1,60629,41.7642999,-87.7006989
15176,TEASER'S PUB,928,7123 W HIGGINS AVE,1,60656,41.9807262,-87.80571278
15177,THE BUREAU BAR,2198125,75 E 16TH ST,63,60616,41.86011706,-87.62424756
15178,KENTUCKY FRIED CHICKEN 521039,1816810,8307 S DR MARTIN LUTHER KING JR DR,1,60619,41.74355671,-87.61457538
15179,THE WOODLAWN TAP,79075,1168-1172 E 55TH ST,1,60615,41.79517303,-87.59685084
15180,FATHER & SON PIZZERIA NORTH,33590,645 W NORTH AVE,1,60610,41.91085671,-87.64510166
15181,LITTLE PEOPEL LEARNING,2215608,5650 S WOODLAWN AVE,4,60637,41.79176183,-87.59661167
15182,EL RUISENOR DAYCARE,2026939,7463 N RIDGE BLVD,4,60645,42.01763733,-87.68427901
15183,APPLE TREE DAY CARE,1843960,4909 N PULASKI RD,7,60630,41.97038297,-87.72794266
15184,CERMAK & PULASKI FOODS,1991402,3958 W CERMAK RD,2,60623,41.85165861,-87.7246175
15185,PANDA MONTESSORI ACADEMY,1093169,6921 N RIDGE BLVD,7,60645,42.00706557,-87.6808736
15186,"KIDS ACADEMY,LLC",2216086,2547 W LITHUANIAN PLZ,14,60629,41.76815717,-87.68766499
15187,BIRRIERIA LOPEZ #1,1908435,2705 W 59TH ST,1,60629,41.78633316,-87.69139684
15188,CHI-TOWN,2247017,1000 W WASHINGTON BLVD,1,60607,41.88317183,-87.6521331
15189,STARBUCKS COFFEE #2510,1124102,414 N ORLEANS ST,1,60654,41.88968296,-87.63712096
15190,THE LANDING,2203996,100 N RIVERSIDE PLZ,1,60606,41.88326585,-87.63876082
15191,TRIANO'S PIZZA,10399,6758 W ARCHER AVE,1,60638,41.79226712,-87.79151868
15192,S & D PANTRY,2220939,1105 W BERWYN AVE,2,60640,41.97806341,-87.65812519
15193,LA BOCCA DELLA VERITA,18017,4618 N LINCOLN AVE,1,60625,41.96536038,-87.68657717
15194,DIVISION EXPRESS,2220647,5411 W NORTH AVE,2,60639,41.90932295,-87.76105002
15195,THE MARY MEYER SCHOOL,20603,2817 N PINE GROVE AVE,4,60657,41.9333941,-87.64121518
15196,TAJ MAHAL,2240843,1512 W TAYLOR ST,1,60607,41.86940158,-87.66467526
15197,BP,76430,1200 W BELMONT AVE,2,60657,41.93994603,-87.65907762
15198,TAQUERIA LA PAZ,1953320,5134 W GRAND AVE,1,60639,41.91697889,-87.75474306
15199,O'NEIL'S ON WELLS,2084603,411 S WELLS ST,17,60607,41.8765621,-87.63353977
15200,EL TACONAZO LA FIESTA,1937437,2701 N CENTRAL AVE,1,60639,41.92950116,-87.76603642
15201,KIKKA-SOUTH LOOP,1898506,1101 S CANAL ST,1,60607,41.86888971,-87.63909893
15202,GO! GROCER,2163007,2930 N SHERIDAN RD,2,60657,41.9352935,-87.63953546
15203,WILLA'S FIFTY YARD LINE,10604,69 E 75TH ST,1,60619,41.75817409,-87.62199445
15204,TREASURE ISLAND FOODS,1885138,1526 E 55TH ST,2,60615,41.79530124,-87.5882259
15205,JERSEY MIKE'S,2120697,203 E OHIO ST,1,60611,41.89245291,-87.62249083
